Trial,Date_inoc,Date_assess,DAI,Inoc_batch,Humid_chamber,Treatment,ID,Variety,Rep,Pot_Num,Num_plants_pot,Dis_rating,Num_symptleaf,Num_dropleaf,Num_nodes,Num_nodes_pot,Num_deadplants,Height_toV1,Stem_Width
2,6/9/2022,6/27/2022,18,3,2,Inoculated,T3,DP3589,3,.,.,1,7,6,14,14,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,H3,PROGENY P4604XFS,3,.,.,1,7,3,10,10,.,12.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,C3,PROGENY P4444RXS,3,.,.,5,24,12,15,15,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,O3,DELTAGROW 48X45RR2X,3,.,.,5,18,4,18,18,.,9.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,M1,MISSO S14-15138GT,1,.,.,3,9,3,11,11,.,12,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,K3,PIONEER P40A90LX,3,.,.,5,21,10,11,11,.,9,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,G3,PROGENY P4821RX,3,.,.,5,27,12,17,17,.,9.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,G2,PROGENY P4821RX,2,.,.,5,39,14,17,17,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,F3,PROGENY P5554RX,3,.,.,5,13,4,20,20,.,8,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,A1,AG47XF2,1,.,.,3,12,4,11,11,.,8,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,N1,NORTHROPKING NK44-J4XFS,1,.,.,9,39,15,13,13,.,11,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,M2,MISSO S14-15138GT,2,.,.,0,0,0,13,13,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,Q3,S46XF21S,3,.,.,1,7,2,16,16,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,I1,PIONEER P54A36SX,1,.,.,5,18,12,22,22,.,10.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,Q2,S46XF21S,2,.,.,3,7,3,17,17,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,P2,DELTAGROW 54XF20,2,.,.,5,14,4,12,12,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,R2,NK45P9XF,2,.,.,3,12,6,18,18,.,10.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,N3,NORTHROPKING NK44-J4XFS,3,.,.,5,16,4,21,21,.,8.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,F1,PROGENY P5554RX,1,.,.,5,21,10,17,17,.,11,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,N2,NORTHROPKING NK44-J4XFS,2,.,.,7,25,10,15,15,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,J1,DELTA GROW 52XF22STS,1,.,.,1,1,2,14,14,.,11,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,A2,AG47XF2,2,.,.,3,7,2,11,11,.,11,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,B3,PROGENY 4200RXS,3,.,.,7,21,6,14,14,.,11.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,K1,PIONEER P40A90LX,1,.,.,5,14,3,11,11,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,O2,DELTAGROW 48X45RR2X,2,.,.,5,30,21,22,22,.,9,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,T1,DP3589,1,.,.,5,14,12,9,9,.,17,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,P3,DELTAGROW 54XF20,3,.,.,3,7,4,15,15,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,L3,PIONEER P44A21X,3,.,.,9,51,27,16,16,.,7.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,M3,MISSO S14-15138GT,3,.,.,5,28,9,19,19,.,14,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,L1,PIONEER P44A21X,1,.,.,3,17,12,17,17,.,9,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,I3,PIONEER P54A36SX,3,.,.,5,33,15,21,21,.,11.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,Q1,S46XF21S,1,.,.,5,24,17,11,11,.,8,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,B2,PROGENY 4200RXS,2,.,.,7,24,18,12,12,.,11,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,J2,DELTA GROW 52XF22STS,2,.,.,5,26,17,14,14,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,E2,NORTHROPKING NK42-T5XF,2,.,.,9,30,18,10,10,.,11.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,H1,PROGENY P4604XFS,1,.,.,3,20,18,24,24,.,11.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,O1,DELTAGROW 48X45RR2X,1,.,.,9,39,27,13,13,.,8.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,F2,PROGENY P5554RX,2,.,.,7,27,21,12,12,.,9,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,S3,AG53X9,3,.,.,5,21,15,9,9,.,9.3,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,B1,PROGENY 4200RXS,1,.,.,5,19,12,13,13,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,G1,PROGENY P4821RX,1,.,.,7,33,15,19,19,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,R1,NK45P9XF,1,.,.,7,24,18,20,20,.,9.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,D3,DELTA GROW 48XF33STS,3,.,.,7,30,15,17,17,.,12,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,A3,AG47XF2,3,.,.,9,30,18,15,15,.,4,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,I2,PIONEER P54A36SX,2,.,.,5,21,15,21,21,.,11,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,C1,PROGENY P4444RXS,1,.,.,1,6,3,13,13,.,8,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,C2,PROGENY P4444RXS,2,.,.,5,27,15,17,17,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,H2,PROGENY P4604XFS,2,.,.,5,24,20,12,12,.,13.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,D1,DELTA GROW 48XF33STS,1,.,.,7,38,24,14,14,.,10.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,S1,AG53X9,1,.,.,5,21,8,10,10,.,9,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,D2,DELTA GROW 48XF33STS,2,.,.,5,18,12,21,21,.,12,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,K2,PIONEER P40A90LX,2,.,.,5,20,12,12,12,.,8.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,R3,NK45P9XF,3,.,.,5,33,21,25,25,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,E1,NORTHROPKING NK42-T5XF,1,.,.,7,60,24,9,9,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,E3,NORTHROPKING NK42-T5XF,3,.,.,3,12,4,13,13,.,9.2,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,J3,DELTA GROW 52XF22STS,3,.,.,1,1,1,18,18,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,L2,PIONEER P44A21X,2,.,.,7,24,15,13,13,.,9,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,S2,AG53X9,2,.,.,9,27,12,9,9,.,6,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,P1,DELTAGROW 54XF20,1,.,.,9,37,15,18,18,.,12.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,T2,DP3589,2,.,.,1,4,4,12,12,.,14,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,T3,DP3589,3,.,.,1,8,6,14,14,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,H3,PROGENY P4604XFS,3,.,.,1,9,3,10,10,.,12.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,C3,PROGENY P4444RXS,3,.,.,7,36,18,15,15,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,O3,DELTAGROW 48X45RR2X,3,.,.,5,23,21,18,18,.,9.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,M1,MISSO S14-15138GT,1,.,.,3,17,12,11,11,.,12,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,K3,PIONEER P40A90LX,3,.,.,7,36,30,11,11,.,9,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,G3,PROGENY P4821RX,3,.,.,7,39,18,17,17,.,9.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,G2,PROGENY P4821RX,2,.,.,9,42,21,17,17,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,F3,PROGENY P5554RX,3,.,.,5,18,12,20,20,.,8,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,A1,AG47XF2,1,.,.,7,24,8,11,11,.,8,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,N1,NORTHROPKING NK44-J4XFS,1,.,.,9,39,15,13,13,.,11,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,M2,MISSO S14-15138GT,2,.,.,0,0,0,13,13,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,Q3,S46XF21S,3,.,.,1,9,3,16,16,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,I1,PIONEER P54A36SX,1,.,.,5,22,12,22,22,.,10.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,Q2,S46XF21S,2,.,.,1,7,4,17,17,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,P2,DELTAGROW 54XF20,2,.,.,5,18,8,12,12,.,13,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,R2,NK45P9XF,2,.,.,3,14,6,18,18,.,10.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,N3,NORTHROPKING NK44-J4XFS,3,.,.,7,27,18,21,21,.,8.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,F1,PROGENY P5554RX,1,.,.,7,30,15,17,17,.,11,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,N2,NORTHROPKING NK44-J4XFS,2,.,.,9,30,17,15,15,.,10,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,J1,DELTA GROW 52XF22STS,1,.,.,1,1,2,14,14,.,11,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,A2,AG47XF2,2,.,.,5,12,4,11,11,.,11,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,B3,PROGENY 4200RXS,3,.,.,7,39,25,14,14,.,11.5,.
2,6/9/2022,6/29/2022,20,3,2,Inoculated,K1,PIONEER P40A90LX,1,.,.,5,26,15,11,11,.,10,.
1,5/3/2022,5/9/2022,6,1,2,Inoculated,F1,P47A64X,1,.,3,0,0,0,21,21,.,8,4.4
1,5/3/2022,5/9/2022,6,1,2,Inoculated,A1,S49-F5X,1,.,3,0,0,0,18,18,.,4,4.2
1,5/3/2022,5/9/2022,6,1,2,Inoculated,F2,P47A64X,2,.,3,0,0,0,16,16,.,10,4.1
1,5/3/2022,5/9/2022,6,1,2,Inoculated,C1,AG40XF1,1,.,3,0,0,0,21,21,.,10,5.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,L2,S16-5540R,2,.,3,0,0,0,24,24,.,11,4.4
1,5/3/2022,5/9/2022,6,1,2,Inoculated,E3,NK45P9XF,3,.,3,0,0,0,25,25,.,9,3.1
1,5/3/2022,5/9/2022,6,1,2,Inoculated,D2,Dyna-Gro S43XS70,2,.,3,0,0,0,26,26,.,7,3.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,J2,Dyna-Gro S46XF31S,2,.,3,0,0,0,12,12,.,11,3.4
1,5/3/2022,5/9/2022,6,1,2,Inoculated,L3,S16-5540R,3,.,3,1,2,0,25,25,.,4,6.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,Q2,AG43XF2,2,.,3,0,0,0,10,10,.,8,4.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,Q3,AG43XF2,3,.,3,0,0,0,17,17,.,10,4.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,P1,AG56XF2,1,.,3,1,2,0,19,19,.,5,4.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,Q1,AG43XF2,1,.,3,0,0,0,14,14,.,7,5.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,E1,NK45P9XF,1,.,3,1,1,0,23,23,.,4,3.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,R1,AG53X9,1,.,3,0,0,0,9,9,.,9,5.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,B2,P46A86X,2,.,3,0,0,0,22,22,.,5,6.8
1,5/3/2022,5/9/2022,6,1,2,Inoculated,K1,AG48XF2,1,.,3,0,0,0,27,27,.,7,4.7
1,5/3/2022,5/9/2022,6,1,2,Inoculated,I1,Armor 48-D25,1,.,3,0,0,0,14,14,.,9,5.7
1,5/3/2022,5/9/2022,6,1,2,Inoculated,O3,AG53XF2,3,.,3,0,0,0,15,15,.,5,5.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,K2,AG48XF2,2,.,3,0,0,0,24,24,.,8,3.9
1,5/3/2022,5/9/2022,6,1,2,Inoculated,H3,Armor 44-D49,3,.,3,0,0,0,8,8,.,5,3.9
1,5/3/2022,5/9/2022,6,1,2,Inoculated,M3,P54A54X,3,.,3,1,1,0,24,24,.,10,6.2
1,5/3/2022,5/9/2022,6,1,2,Inoculated,F3,P47A64X,3,.,3,1,2,0,10,10,.,5,7.4
1,5/3/2022,5/9/2022,6,1,2,Inoculated,P3,AG56XF2,3,.,3,0,0,0,22,22,.,4,5.2
1,5/3/2022,5/9/2022,6,1,2,Inoculated,B1,P46A86X,1,.,3,0,3,0,22,22,.,4,8
1,5/3/2022,5/9/2022,6,1,2,Inoculated,H1,Armor 44-D49,1,.,3,0,0,0,12,12,.,7,7.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,L1,S16-5540R,1,.,3,0,0,0,14,14,.,9,4.8
1,5/3/2022,5/9/2022,6,1,2,Inoculated,O2,AG53XF2,2,.,3,0,0,0,15,15,.,10,3.4
1,5/3/2022,5/9/2022,6,1,2,Inoculated,D3,Dyna-Gro S43XS70,3,.,3,0,0,0,19,19,.,8,6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,I2,Armor 48-D25,2,.,3,0,0,0,17,17,.,10,8.1
1,5/3/2022,5/9/2022,6,1,2,Inoculated,R2,AG53X9,2,.,3,0,0,0,6,6,.,11,3.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,H2,Armor 44-D49,2,.,3,0,0,0,17,17,.,4,3.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,M2,P54A54X,2,.,3,0,0,0,25,25,.,9,6.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,M1,P54A54X,1,.,3,1,1,0,22,22,.,8,5.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,A2,S49-F5X,2,.,3,1,1,0,21,21,.,6,8.1
1,5/3/2022,5/9/2022,6,1,2,Inoculated,I3,Armor 48-D25,3,.,3,0,0,0,17,17,.,10,6.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,O1,AG53XF2,1,.,3,0,0,0,20,20,.,8,6.8
1,5/3/2022,5/9/2022,6,1,2,Inoculated,J1,Dyna-Gro S46XF31S,1,.,3,0,0,0,15,15,.,10,4.2
1,5/3/2022,5/9/2022,6,1,2,Inoculated,G2,Deltagro 48X45,2,.,3,0,0,0,7,7,.,15,5.2
1,5/3/2022,5/9/2022,6,1,2,Inoculated,D1,Dyna-Gro S43XS70,1,.,3,0,0,0,22,22,.,4,4.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,K3,AG48XF2,3,.,3,0,0,0,17,17,.,10,5.2
1,5/3/2022,5/9/2022,6,1,2,Inoculated,P2,AG56XF2,2,.,3,0,0,0,17,17,.,4,4.5
1,5/3/2022,5/9/2022,6,1,2,Inoculated,R3,AG53X9,3,.,3,0,0,0,13,13,.,9,5.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,C2,AG40XF1,2,.,3,1,2,0,12,12,.,4,5.9
1,5/3/2022,5/9/2022,6,1,2,Inoculated,B3,P46A86X,3,.,3,1,1,0,17,17,.,3,6.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,J3,Dyna-Gro S46XF31S,3,.,3,0,0,0,16,16,.,7,4.8
1,5/3/2022,5/9/2022,6,1,2,Inoculated,S3,DP3589,3,.,3,0,0,0,12,12,.,20,3.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,S1,DP3589,1,.,3,0,0,0,12,12,.,23,3.3
1,5/3/2022,5/9/2022,6,1,2,Inoculated,G3,Deltagro 48X45,3,.,3,1,3,0,22,22,.,3,2.9
1,5/3/2022,5/9/2022,6,1,2,Inoculated,S2,DP3589,2,.,3,0,0,0,8,8,.,16,2.6
1,5/3/2022,5/9/2022,6,1,2,Inoculated,C3,AG40XF1,3,.,3,0,0,0,13,13,.,8,3.9
1,5/3/2022,5/9/2022,6,1,2,Inoculated,A3,S49-F5X,3,.,3,0,0,0,21,21,.,3,7.4
1,5/3/2022,5/9/2022,6,1,2,Inoculated,E2,NK45P9XF,2,.,3,0,0,0,18,18,.,9,4.8
1,5/3/2022,5/9/2022,6,1,2,Inoculated,G1,Deltagro 48X45,1,.,3,0,0,0,8,8,.,5,3.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,F1,P47A64X,1,.,3,0,0,0,21,21,.,8,4.4
1,5/3/2022,5/12/2022,9,1,2,Inoculated,A1,S49-F5X,1,.,3,1,7,0,18,18,.,4,4.2
1,5/3/2022,5/12/2022,9,1,2,Inoculated,F2,P47A64X,2,.,3,0,0,0,16,16,.,10,4.1
1,5/3/2022,5/12/2022,9,1,2,Inoculated,C1,AG40XF1,1,.,3,0,0,0,21,21,.,10,5.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,L2,S16-5540R,2,.,3,0,0,0,24,24,.,11,4.4
1,5/3/2022,5/12/2022,9,1,2,Inoculated,E3,NK45P9XF,3,.,3,0,0,0,25,25,.,9,3.1
1,5/3/2022,5/12/2022,9,1,2,Inoculated,D2,Dyna-Gro S43XS70,2,.,3,0,0,0,26,26,.,7,3.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,J2,Dyna-Gro S46XF31S,2,.,3,0,0,0,12,12,.,11,3.4
1,5/3/2022,5/12/2022,9,1,2,Inoculated,L3,S16-5540R,3,.,3,1,3,0,25,25,.,4,6.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,Q2,AG43XF2,2,.,3,0,0,0,10,10,.,8,4.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,Q3,AG43XF2,3,.,3,0,1,0,17,17,.,10,4.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,P1,AG56XF2,1,.,3,1,2,0,19,19,.,5,4.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,Q1,AG43XF2,1,.,3,0,0,0,14,14,.,7,5.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,E1,NK45P9XF,1,.,3,1,2,0,23,23,.,4,3.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,R1,AG53X9,1,.,3,0,0,0,9,9,.,9,5.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,B2,P46A86X,2,.,3,1,4,0,22,22,.,5,6.8
1,5/3/2022,5/12/2022,9,1,2,Inoculated,K1,AG48XF2,1,.,3,0,0,0,27,27,.,7,4.7
1,5/3/2022,5/12/2022,9,1,2,Inoculated,I1,Armor 48-D25,1,.,3,0,0,0,14,14,.,9,5.7
1,5/3/2022,5/12/2022,9,1,2,Inoculated,O3,AG53XF2,3,.,3,0,0,0,15,15,.,5,5.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,K2,AG48XF2,2,.,3,0,0,0,24,24,.,8,3.9
1,5/3/2022,5/12/2022,9,1,2,Inoculated,H3,Armor 44-D49,3,.,3,0,0,0,8,8,.,5,3.9
1,5/3/2022,5/12/2022,9,1,2,Inoculated,M3,P54A54X,3,.,3,1,1,0,24,24,.,10,6.2
1,5/3/2022,5/12/2022,9,1,2,Inoculated,F3,P47A64X,3,.,3,1,2,0,10,10,.,5,7.4
1,5/3/2022,5/12/2022,9,1,2,Inoculated,P3,AG56XF2,3,.,3,0,0,0,22,22,.,4,5.2
1,5/3/2022,5/12/2022,9,1,2,Inoculated,B1,P46A86X,1,.,3,1,5,0,22,22,.,4,8
1,5/3/2022,5/12/2022,9,1,2,Inoculated,H1,Armor 44-D49,1,.,3,0,0,0,12,12,.,7,7.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,L1,S16-5540R,1,.,3,0,0,0,14,14,.,9,4.8
1,5/3/2022,5/12/2022,9,1,2,Inoculated,O2,AG53XF2,2,.,3,0,0,0,15,15,.,10,3.4
1,5/3/2022,5/12/2022,9,1,2,Inoculated,D3,Dyna-Gro S43XS70,3,.,3,0,0,0,19,19,.,8,6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,I2,Armor 48-D25,2,.,3,0,0,0,17,17,.,10,8.1
1,5/3/2022,5/12/2022,9,1,2,Inoculated,R2,AG53X9,2,.,3,0,0,0,6,6,.,11,3.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,H2,Armor 44-D49,2,.,3,0,0,0,17,17,.,4,3.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,M2,P54A54X,2,.,3,0,0,0,25,25,.,9,6.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,M1,P54A54X,1,.,3,1,1,0,22,22,.,8,5.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,A2,S49-F5X,2,.,3,1,1,0,21,21,.,6,8.1
1,5/3/2022,5/12/2022,9,1,2,Inoculated,I3,Armor 48-D25,3,.,3,0,0,0,17,17,.,10,6.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,O1,AG53XF2,1,.,3,0,0,0,20,20,.,8,6.8
1,5/3/2022,5/12/2022,9,1,2,Inoculated,J1,Dyna-Gro S46XF31S,1,.,3,0,0,0,15,15,.,10,4.2
1,5/3/2022,5/12/2022,9,1,2,Inoculated,G2,Deltagro 48X45,2,.,3,0,0,0,7,7,.,15,5.2
1,5/3/2022,5/12/2022,9,1,2,Inoculated,D1,Dyna-Gro S43XS70,1,.,3,0,0,0,22,22,.,4,4.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,K3,AG48XF2,3,.,3,0,0,0,17,17,.,10,5.2
1,5/3/2022,5/12/2022,9,1,2,Inoculated,P2,AG56XF2,2,.,3,1,1,0,17,17,.,4,4.5
1,5/3/2022,5/12/2022,9,1,2,Inoculated,R3,AG53X9,3,.,3,1,3,0,13,13,.,9,5.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,C2,AG40XF1,2,.,3,1,2,0,12,12,.,4,5.9
1,5/3/2022,5/12/2022,9,1,2,Inoculated,B3,P46A86X,3,.,3,1,1,0,17,17,.,3,6.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,J3,Dyna-Gro S46XF31S,3,.,3,0,0,0,16,16,.,7,4.8
1,5/3/2022,5/12/2022,9,1,2,Inoculated,S3,DP3589,3,.,3,0,0,0,12,12,.,20,3.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,S1,DP3589,1,.,3,0,0,0,12,12,.,23,3.3
1,5/3/2022,5/12/2022,9,1,2,Inoculated,G3,Deltagro 48X45,3,.,3,1,3,0,22,22,.,3,2.9
1,5/3/2022,5/12/2022,9,1,2,Inoculated,S2,DP3589,2,.,3,0,0,0,8,8,.,16,2.6
1,5/3/2022,5/12/2022,9,1,2,Inoculated,C3,AG40XF1,3,.,3,0,0,0,13,13,.,8,3.9
1,5/3/2022,5/12/2022,9,1,2,Inoculated,A3,S49-F5X,3,.,3,0,1,0,21,21,.,3,7.4
1,5/3/2022,5/12/2022,9,1,2,Inoculated,E2,NK45P9XF,2,.,3,0,0,0,18,18,.,9,4.8
1,5/3/2022,5/12/2022,9,1,2,Inoculated,G1,Deltagro 48X45,1,.,3,0,0,0,8,8,.,5,3.5
1,5/3/2022,5/15/2022,12,1,2,Inoculated,F1,P47A64X,1,.,3,0,1,1,21,21,.,8,4.4
1,5/3/2022,5/15/2022,12,1,2,Inoculated,A1,S49-F5X,1,.,3,3,11,0,18,18,.,4,4.2
1,5/3/2022,5/15/2022,12,1,2,Inoculated,F2,P47A64X,2,.,3,0,0,0,16,16,.,10,4.1
1,5/3/2022,5/15/2022,12,1,2,Inoculated,C1,AG40XF1,1,.,3,0,0,0,21,21,.,10,5.6
1,5/3/2022,5/15/2022,12,1,2,Inoculated,L2,S16-5540R,2,.,3,0,0,0,24,24,.,11,4.4
1,5/3/2022,5/15/2022,12,1,2,Inoculated,E3,NK45P9XF,3,.,3,0,0,0,25,25,.,9,3.1
1,5/3/2022,5/15/2022,12,1,2,Inoculated,D2,Dyna-Gro S43XS70,2,.,3,1,3,0,26,26,.,7,3.6
1,5/3/2022,5/15/2022,12,1,2,Inoculated,J2,Dyna-Gro S46XF31S,2,.,3,1,1,0,12,12,.,11,3.4
1,5/3/2022,5/15/2022,12,1,2,Inoculated,L3,S16-5540R,3,.,3,1,3,0,25,25,.,4,6.5
1,5/3/2022,5/15/2022,12,1,2,Inoculated,Q2,AG43XF2,2,.,3,0,0,0,10,10,.,8,4.6
1,5/3/2022,5/15/2022,12,1,2,Inoculated,Q3,AG43XF2,3,.,3,1,3,0,17,17,.,10,4.3
1,5/3/2022,5/15/2022,12,1,2,Inoculated,P1,AG56XF2,1,.,3,1,5,0,19,19,.,5,4.5
1,5/3/2022,5/15/2022,12,1,2,Inoculated,Q1,AG43XF2,1,.,3,1,1,0,14,14,.,7,5.3
1,5/3/2022,5/15/2022,12,1,2,Inoculated,E1,NK45P9XF,1,.,3,1,7,0,23,23,.,4,3.5
1,5/3/2022,5/15/2022,12,1,2,Inoculated,R1,AG53X9,1,.,3,0,0,0,9,9,.,9,5.5
1,5/3/2022,5/15/2022,12,1,2,Inoculated,B2,P46A86X,2,.,3,1,5,0,22,22,.,5,6.8
1,5/3/2022,5/15/2022,12,1,2,Inoculated,K1,AG48XF2,1,.,3,0,0,0,27,27,.,7,4.7
1,5/3/2022,5/15/2022,12,1,2,Inoculated,I1,Armor 48-D25,1,.,3,1,2,0,14,14,.,9,5.7
1,5/3/2022,5/15/2022,12,1,2,Inoculated,O3,AG53XF2,3,.,3,0,0,0,15,15,.,5,5.5
1,5/3/2022,5/15/2022,12,1,2,Inoculated,K2,AG48XF2,2,.,3,1,1,0,24,24,.,8,3.9
1,5/3/2022,5/15/2022,12,1,2,Inoculated,H3,Armor 44-D49,3,.,3,1,6,0,8,8,.,5,3.9
1,5/3/2022,5/15/2022,12,1,2,Inoculated,M3,P54A54X,3,.,3,1,2,0,24,24,.,10,6.2
1,5/3/2022,5/15/2022,12,1,2,Inoculated,F3,P47A64X,3,.,3,1,3,0,10,10,.,5,7.4
1,5/3/2022,5/15/2022,12,1,2,Inoculated,P3,AG56XF2,3,.,3,0,0,0,22,22,.,4,5.2
1,5/3/2022,5/15/2022,12,1,2,Inoculated,B1,P46A86X,1,.,3,1,7,0,22,22,.,4,8
